number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.9584203153765168	2020-06-30 17:03:41.153316	2020-06-30 17:04:10.356852	0 days 00:00:29.203536000	0.15000000000000002	4.7266657661445665e-05	pyramid_4	5	2	COMPLETE
1	0.9594381490007502	2020-06-30 17:04:10.357388	2020-06-30 17:04:32.526837	0 days 00:00:22.169449000	0.45	5.4361747512829844e-05	flat	5	2	COMPLETE
2	0.9609922307546065	2020-06-30 17:04:32.527346	2020-06-30 17:04:44.702758	0 days 00:00:12.175412000	0.05	7.265324945769854e-05	flat	7	3	COMPLETE
3	inf	2020-06-30 17:04:44.703258	2020-06-30 17:04:45.092307	0 days 00:00:00.389049000	0.30000000000000004	0.028591114566799556	pyramid_2	10	2	COMPLETE
4	0.9565248061962822	2020-06-30 17:04:45.092887	2020-06-30 17:04:56.844141	0 days 00:00:11.751254000	0.15000000000000002	0.0017546912016845999	pyramid_2	7	2	COMPLETE
5	0.9588183742277429	2020-06-30 17:04:56.844642	2020-06-30 17:05:53.784177	0 days 00:00:56.939535000	0.45	2.4335594937241768e-05	pyramid_4	6	3	COMPLETE
6	0.9934818417418236	2020-06-30 17:05:53.784682	2020-06-30 17:06:02.813491	0 days 00:00:09.028809000	0.15000000000000002	0.01173473586938973	pyramid_2	10	2	COMPLETE
7	0.9613569991595271	2020-06-30 17:06:02.813981	2020-06-30 17:06:12.943382	0 days 00:00:10.129401000	0.25	0.026409456882753667	flat	5	3	COMPLETE
8	0.9589062338115788	2020-06-30 17:06:12.943880	2020-06-30 17:06:27.656962	0 days 00:00:14.713082000	0.30000000000000004	0.00012003979835935892	pyramid_4	5	2	COMPLETE
9	0.9545890717279344	2020-06-30 17:06:27.657463	2020-06-30 17:06:37.687149	0 days 00:00:10.029686000	0.2	0.013440947473655719	pyramid_2	5	3	COMPLETE
10	0.9639506834227832	2020-06-30 17:06:37.687636	2020-06-30 17:06:46.925452	0 days 00:00:09.237816000	0.0	0.002329356969153066		8	1	COMPLETE
11	0.9604794358005043	2020-06-30 17:06:46.925924	2020-06-30 17:06:55.562939	0 days 00:00:08.637015000	0.15000000000000002	0.0014679092038588563		8	1	COMPLETE
12	0.9545783569164971	2020-06-30 17:06:55.563431	2020-06-30 17:07:06.515095	0 days 00:00:10.951664000	0.1	0.004708588447150923	pyramid_2	7	3	COMPLETE
13	0.9583485841083259	2020-06-30 17:07:06.515584	2020-06-30 17:07:15.692021	0 days 00:00:09.176437000	0.05	0.009061666198399387	pyramid_2	4	3	COMPLETE
14	inf	2020-06-30 17:07:15.692525	2020-06-30 17:07:16.068268	0 days 00:00:00.375743000	0.35000000000000003	0.09871115989891142	pyramid_2	8	3	COMPLETE
15	0.9604303108877829	2020-06-30 17:07:16.068845	2020-06-30 17:07:27.570652	0 days 00:00:11.501807000	0.05	0.00024726792045511736	pyramid_2	6	3	COMPLETE
16	0.9562208512250114	2020-06-30 17:07:27.571139	2020-06-30 17:07:39.168981	0 days 00:00:11.597842000	0.2	0.00461348625405838	pyramid_2	4	3	COMPLETE
17	0.9536003224989947	2020-06-30 17:07:39.169494	2020-06-30 17:07:48.417331	0 days 00:00:09.247837000	0.1	0.00045408526643779117	pyramid_2	9	3	COMPLETE
18	0.9531342976567458	2020-06-30 17:07:48.417841	2020-06-30 17:07:58.040672	0 days 00:00:09.622831000	0.1	0.00042675872662374924	pyramid_2	10	3	COMPLETE
19	0.9606530178828734	2020-06-30 17:07:58.041162	2020-06-30 17:08:06.612868	0 days 00:00:08.571706000	0.1	0.00041064219821876526		9	1	COMPLETE
20	0.9539016929327273	2020-06-30 17:08:06.613348	2020-06-30 17:08:16.053248	0 days 00:00:09.439900000	0.0	0.0006183245637850259	pyramid_2	9	3	COMPLETE
